studyId,studyTitle,studyProtocolVersion,participantId,participantCode,participantEmail,participantStatus,sessionRunId,sessionName,sessionOrder,sessionProtocolVersion,sessionStatus,sessionOpenedAt,sessionStartedAt,sessionCompletedAt,taskRunId,taskType,taskVersion,taskStartedAt,taskCompletedAt,summary_A1,summary_A2,summary_A3,summary_A4,summary_A5,summary_B,summary_A6ImmediateRecall,summary_totalLearning,trialNumber,trialPhase,trialLabel,stimulus,expectedResponse,actualResponse,correct,reactionTimeMs,summary_sequence,summary_roundsCompleted,summary_totalCorrectSequences,summary_overallAccuracy,summary_totalCorrect,summary_totalTrials,summary_accuracy,summary_conditionsCompleted,summary_practiceIncluded,summary_hits,summary_falseAlarms,summary_misses,summary_correctRejections
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"29",,,"Rose","n","y","false","211",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"30",,,"Nest","n","y","false","225",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"31",,,"Weather","n","y","false","377",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"32",,,"Mountain","n","y","false","349",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"33",,,"Crayon","n","y","false","342",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"34",,,"Cloud","n","y","false","344",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"35",,,"Children","n","y","false","332",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"36",,,"School","y","y","true","340",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"37",,,"Coffee","y","y","true","342",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"38",,,"Church","n","y","false","344",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"39",,,"House","y","y","true","323",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"40",,,"Drum","y","y","true","344",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"41",,,"Hand","n","y","false","347",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"42",,,"Mouse","n","y","false","424",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"43",,,"Turkey","y","y","true","360",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"44",,,"Stranger","n","y","false","348",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"45",,,"Toffee","n","y","false","369",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"46",,,"Pencil","n","y","false","357",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"47",,,"River","y","y","true","427",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"48",,,"Fountain","n","y","false","442",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"49",,,"Garden","y","y","true","319",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17390b12f409b72c26ae""","avltRecognition","v1",,"2026-05-09T11:15:05.647Z",,,,,,,,,"50",,,"Lamb","n","y","false","890",,,,,"15","50","0.3",,,"15","35","0","0"
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17da0b12f409b72c26af""","fingerTap","v1",,"2026-05-09T11:17:46.624Z",,,,,,,,,"1",,,"41324","41324","4132441324","true",,"41324","3","3","1",,,,,,,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17da0b12f409b72c26af""","fingerTap","v1",,"2026-05-09T11:17:46.624Z",,,,,,,,,"2",,,"41324","41324","","false",,"41324","3","3","1",,,,,,,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff17da0b12f409b72c26af""","fingerTap","v1",,"2026-05-09T11:17:46.624Z",,,,,,,,,"3",,,"41324","41324","41324","true",,"41324","3","3","1",,,,,,,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"1",,,"0-back:S","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"2",,,"0-back:T","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"3",,,"0-back:Q","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"4",,,"0-back:G","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"5",,,"0-back:N","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"6",,,"0-back:J","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"7",,,"0-back:G","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"8",,,"0-back:Z","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"9",,,"0-back:K","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"10",,,"0-back:B","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"11",,,"0-back:Z","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"12",,,"0-back:Q","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"13",,,"0-back:G","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"14",,,"0-back:T","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"15",,,"0-back:G","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"16",,,"0-back:Z","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"17",,,"0-back:Z","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"18",,,"0-back:T","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"19",,,"0-back:G","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"20",,,"0-back:B","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"21",,,"0-back:Z","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"22",,,"0-back:Z","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"23",,,"0-back:N","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"24",,,"0-back:S","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a7""","Session D - Version 1","2",,"completed","2026-05-09T11:11:20.854Z","2026-05-09T11:14:19.771Z","2026-05-09T11:26:17.827Z","""69ff19d90b12f409b72c26b0""","nback","v1",,"2026-05-09T11:26:17.818Z",,,,,,,,,"25",,,"0-back:Z","1",,"false",,,,,,"0","111","0","3","false",,,,
